Province,District,Year,Mean_Nightlight,Valid_Pixels
Vĩnh Long,Tam Bình,2015,0.336566,1378
Vĩnh Long,Tam Bình,2016,0.380135,1378
Vĩnh Long,Tam Bình,2017,0.709574,1378
Vĩnh Long,Tam Bình,2018,0.93599,1378
Vĩnh Long,Tam Bình,2019,1.147026,1378
Vĩnh Long,Tam Bình,2020,1.445932,1378
Vĩnh Long,Trà Ôn,2012,0.118352,1267
Vĩnh Long,Trà Ôn,2013,0.144226,1267
Vĩnh Long,Trà Ôn,2014,0.183599,1267
Vĩnh Long,Trà Ôn,2015,0.239119,1267
Vĩnh Long,Trà Ôn,2016,0.272597,1267
Vĩnh Long,Trà Ôn,2017,0.499947,1267
Vĩnh Long,Trà Ôn,2018,0.632516,1267
Vĩnh Long,Trà Ôn,2019,0.791863,1267
Vĩnh Long,Trà Ôn,2020,0.717554,1267
Vĩnh Long,Vĩnh Long,2012,3.55414,226
Vĩnh Long,Vĩnh Long,2013,4.06815,226
Vĩnh Long,Vĩnh Long,2014,4.585379,226
Vĩnh Long,Vĩnh Long,2015,4.681951,226
Vĩnh Long,Vĩnh Long,2016,5.095828,226
Vĩnh Long,Vĩnh Long,2017,5.984863,226
Vĩnh Long,Vĩnh Long,2018,6.365013,226
Vĩnh Long,Vĩnh Long,2019,6.899605,226
Vĩnh Long,Vĩnh Long,2020,7.154788,226
Vĩnh Long,Vũng Liêm,2012,0.124526,1465
Vĩnh Long,Vũng Liêm,2013,0.131177,1465
Vĩnh Long,Vũng Liêm,2014,0.1733,1465
Vĩnh Long,Vũng Liêm,2015,0.219264,1465
Vĩnh Long,Vũng Liêm,2016,0.24743,1465
Vĩnh Long,Vũng Liêm,2017,0.370109,1465
Vĩnh Long,Vũng Liêm,2018,0.549764,1465
Vĩnh Long,Vũng Liêm,2019,0.665748,1465
Vĩnh Long,Vũng Liêm,2020,0.845976,1465
Vĩnh Phúc,Bình Xuyên,2012,0.986837,747
Vĩnh Phúc,Bình Xuyên,2013,1.215866,747
Vĩnh Phúc,Bình Xuyên,2014,1.720933,747
Vĩnh Phúc,Bình Xuyên,2015,2.088925,747
Vĩnh Phúc,Bình Xuyên,2016,2.090423,747
Vĩnh Phúc,Bình Xuyên,2017,2.649244,747
Vĩnh Phúc,Bình Xuyên,2018,2.962683,747
Vĩnh Phúc,Bình Xuyên,2019,3.916956,747
Vĩnh Phúc,Bình Xuyên,2020,3.923886,747
Vĩnh Phúc,Lập Thạch,2012,0.014114,871
Vĩnh Phúc,Lập Thạch,2013,0.029678,871
Vĩnh Phúc,Lập Thạch,2014,0.052144,871
Vĩnh Phúc,Lập Thạch,2015,0.133871,871
Vĩnh Phúc,Lập Thạch,2016,0.139677,871
Vĩnh Phúc,Lập Thạch,2017,0.230105,871
Vĩnh Phúc,Lập Thạch,2018,0.233264,871
Vĩnh Phúc,Lập Thạch,2019,0.355827,871
Vĩnh Phúc,Lập Thạch,2020,0.454374,871
Vĩnh Phúc,Phúc Yên,2012,1.444134,594
Vĩnh Phúc,Phúc Yên,2013,1.786066,594
Vĩnh Phúc,Phúc Yên,2014,2.118446,594
Vĩnh Phúc,Phúc Yên,2015,1.987605,594
Vĩnh Phúc,Phúc Yên,2016,2.117021,594
Vĩnh Phúc,Phúc Yên,2017,2.424798,594
Vĩnh Phúc,Phúc Yên,2018,2.843787,594
Vĩnh Phúc,Phúc Yên,2019,3.54247,594
Vĩnh Phúc,Phúc Yên,2020,3.132412,594
Vĩnh Phúc,Sông Lô,2012,0.049037,752
Vĩnh Phúc,Sông Lô,2013,0.034553,752
Vĩnh Phúc,Sông Lô,2014,0.05854,752
Vĩnh Phúc,Sông Lô,2015,0.077164,752
Vĩnh Phúc,Sông Lô,2016,0.083727,752
Vĩnh Phúc,Sông Lô,2017,0.134398,752
Vĩnh Phúc,Sông Lô,2018,0.177525,752
Vĩnh Phúc,Sông Lô,2019,0.220749,752
Vĩnh Phúc,Sông Lô,2020,0.283872,752
Vĩnh Phúc,Tam Dương,2012,0.373739,546
Vĩnh Phúc,Tam Dương,2013,0.286062,546
Vĩnh Phúc,Tam Dương,2014,0.360113,546
Vĩnh Phúc,Tam Dương,2015,0.503567,546
Vĩnh Phúc,Tam Dương,2016,0.615267,546
Vĩnh Phúc,Tam Dương,2017,0.780605,546
Vĩnh Phúc,Tam Dương,2018,0.941605,546
Vĩnh Phúc,Tam Dương,2019,1.29664,546
Vĩnh Phúc,Tam Dương,2020,1.408044,546
Vĩnh Phúc,Tam Đảo,2012,0.072254,1175
Vĩnh Phúc,Tam Đảo,2013,0.102829,1175
Vĩnh Phúc,Tam Đảo,2014,0.148692,1175
Vĩnh Phúc,Tam Đảo,2015,0.179585,1175
Vĩnh Phúc,Tam Đảo,2016,0.224884,1175
Vĩnh Phúc,Tam Đảo,2017,0.255575,1175
Vĩnh Phúc,Tam Đảo,2018,0.251043,1175
Vĩnh Phúc,Tam Đảo,2019,0.334053,1175
Vĩnh Phúc,Tam Đảo,2020,0.411886,1175
Vĩnh Phúc,Vĩnh Tường,2012,0.311042,709
Vĩnh Phúc,Vĩnh Tường,2013,0.378972,709
Vĩnh Phúc,Vĩnh Tường,2014,0.5047,709
Vĩnh Phúc,Vĩnh Tường,2015,0.486113,709
Vĩnh Phúc,Vĩnh Tường,2016,0.657221,709
Vĩnh Phúc,Vĩnh Tường,2017,0.819673,709
Vĩnh Phúc,Vĩnh Tường,2018,0.935775,709
Vĩnh Phúc,Vĩnh Tường,2019,1.196858,709
Vĩnh Phúc,Vĩnh Tường,2020,1.580998,709
Vĩnh Phúc,Vĩnh Yên,2012,6.629055,249
Vĩnh Phúc,Vĩnh Yên,2013,4.860965,249
Vĩnh Phúc,Vĩnh Yên,2014,6.617445,249
Vĩnh Phúc,Vĩnh Yên,2015,6.967895,249
Vĩnh Phúc,Vĩnh Yên,2016,7.049722,249
Vĩnh Phúc,Vĩnh Yên,2017,7.833691,249
Vĩnh Phúc,Vĩnh Yên,2018,8.610774,249
Vĩnh Phúc,Vĩnh Yên,2019,9.597697,249
Vĩnh Phúc,Vĩnh Yên,2020,9.584941,249
Vĩnh Phúc,Yên Lạc,2012,0.252454,532
Vĩnh Phúc,Yên Lạc,2013,0.313646,532
Vĩnh Phúc,Yên Lạc,2014,0.455665,532
Vĩnh Phúc,Yên Lạc,2015,0.418153,532
Vĩnh Phúc,Yên Lạc,2016,0.495215,532
Vĩnh Phúc,Yên Lạc,2017,0.832681,532
Vĩnh Phúc,Yên Lạc,2018,0.922198,532
Vĩnh Phúc,Yên Lạc,2019,1.174381,532
Vĩnh Phúc,Yên Lạc,2020,1.326349,532
Yên Bái,Lục Yên,2012,0.006559,4083
Yên Bái,Lục Yên,2013,0.01169,4083
Yên Bái,Lục Yên,2014,0.013273,4083
Yên Bái,Lục Yên,2015,0.014568,4083
Yên Bái,Lục Yên,2016,0.028605,4083
Yên Bái,Lục Yên,2017,0.043201,4083
Yên Bái,Lục Yên,2018,0.05984,4083
Yên Bái,Lục Yên,2019,0.059531,4083
Yên Bái,Lục Yên,2020,0.048779,4083
Yên Bái,Mù Căng Chải,2012,0.008385,6025
Yên Bái,Mù Căng Chải,2013,0.017789,6025
Yên Bái,Mù Căng Chải,2014,0.026547,6025
Yên Bái,Mù Căng Chải,2015,0.038352,6025
Yên Bái,Mù Căng Chải,2016,0.021717,6025
Yên Bái,Mù Căng Chải,2017,0.030892,6025
Yên Bái,Mù Căng Chải,2018,0.032394,6025
Yên Bái,Mù Căng Chải,2019,0.026378,6025
Yên Bái,Mù Căng Chải,2020,0.028939,6025
Yên Bái,Nghĩa Lộ,2012,0.098576,153
Yên Bái,Nghĩa Lộ,2013,0.157159,153
Yên Bái,Nghĩa Lộ,2014,0.198308,153
Yên Bái,Nghĩa Lộ,2015,0.341925,153
Yên Bái,Nghĩa Lộ,2016,0.564781,153
Yên Bái,Nghĩa Lộ,2017,0.725732,153
Yên Bái,Nghĩa Lộ,2018,0.642789,153
Yên Bái,Nghĩa Lộ,2019,0.937039,153
Yên Bái,Nghĩa Lộ,2020,0.761064,153
Yên Bái,Trạm Tấu,2012,0.001402,3733
Yên Bái,Trạm Tấu,2013,0.003228,3733
Yên Bái,Trạm Tấu,2014,0.004996,3733
Yên Bái,Trạm Tấu,2015,0.009047,3733
Yên Bái,Trạm Tấu,2016,0.009665,3733
Yên Bái,Trạm Tấu,2017,0.016076,3733
Yên Bái,Trạm Tấu,2018,0.018834,3733
Yên Bái,Trạm Tấu,2019,0.017242,3733
Yên Bái,Trạm Tấu,2020,0.014659,3733
Yên Bái,Trấn Yên,2012,0.003066,3160
Yên Bái,Trấn Yên,2013,0.00708,3160
Yên Bái,Trấn Yên,2014,0.020109,3160
Yên Bái,Trấn Yên,2015,0.023099,3160
Yên Bái,Trấn Yên,2016,0.04597,3160
Yên Bái,Trấn Yên,2017,0.070522,3160
Yên Bái,Trấn Yên,2018,0.061753,3160
Yên Bái,Trấn Yên,2019,0.064292,3160
Yên Bái,Trấn Yên,2020,0.056144,3160
Yên Bái,Văn Chấn,2012,0.001825,6028
Yên Bái,Văn Chấn,2013,0.005463,6028
Yên Bái,Văn Chấn,2014,0.006527,6028
Yên Bái,Văn Chấn,2015,0.006288,6028
Yên Bái,Văn Chấn,2016,0.008508,6028
Yên Bái,Văn Chấn,2017,0.016406,6028
Yên Bái,Văn Chấn,2018,0.015643,6028
Yên Bái,Văn Chấn,2019,0.022805,6028
Yên Bái,Văn Chấn,2020,0.017504,6028
Yên Bái,Văn Yên,2012,0.001134,7020
Yên Bái,Văn Yên,2013,0.006479,7020
Yên Bái,Văn Yên,2014,0.003295,7020
Yên Bái,Văn Yên,2015,0.007739,7020
Yên Bái,Văn Yên,2016,0.010124,7020
Yên Bái,Văn Yên,2017,0.015688,7020
Yên Bái,Văn Yên,2018,0.015201,7020
Yên Bái,Văn Yên,2019,0.021897,7020
Yên Bái,Văn Yên,2020,0.015138,7020
Yên Bái,Yên Bái,2012,0.577217,544
Yên Bái,Yên Bái,2013,0.821988,544
Yên Bái,Yên Bái,2014,0.886241,544
Yên Bái,Yên Bái,2015,0.846145,544
Yên Bái,Yên Bái,2016,1.14242,544
Yên Bái,Yên Bái,2017,1.449309,544
Yên Bái,Yên Bái,2018,1.681979,544
Yên Bái,Yên Bái,2019,2.089632,544
Yên Bái,Yên Bái,2020,2.138481,544
Yên Bái,Yên Bình,2012,0.019355,3897
Yên Bái,Yên Bình,2013,0.026354,3897
Yên Bái,Yên Bình,2014,0.03669,3897
Yên Bái,Yên Bình,2015,0.038124,3897
Yên Bái,Yên Bình,2016,0.039923,3897
Yên Bái,Yên Bình,2017,0.04014,3897
Yên Bái,Yên Bình,2018,0.055805,3897
Yên Bái,Yên Bình,2019,0.052254,3897
Yên Bái,Yên Bình,2020,0.058146,3897
Điện Biên,Mường Chà,2012,0.003606,6002
Điện Biên,Mường Chà,2013,0.00605,6002
Điện Biên,Mường Chà,2014,0.00561,6002
Điện Biên,Mường Chà,2015,0.011609,6002
Điện Biên,Mường Chà,2016,0.012694,6002
Điện Biên,Mường Chà,2017,0.016426,6002
Điện Biên,Mường Chà,2018,0.013145,6002
Điện Biên,Mường Chà,2019,0.011395,6002
Điện Biên,Mường Chà,2020,0.008256,6002
Điện Biên,Mường Nhé,2012,0.000737,7854
Điện Biên,Mường Nhé,2013,0.000879,7854
Điện Biên,Mường Nhé,2014,0.000764,7854
Điện Biên,Mường Nhé,2015,0.00093,7854
Điện Biên,Mường Nhé,2016,0.000867,7854
Điện Biên,Mường Nhé,2017,0.002508,7854
Điện Biên,Mường Nhé,2018,0.002995,7854
Điện Biên,Mường Nhé,2019,0.002714,7854
Điện Biên,Mường Nhé,2020,0.003704,7854
Điện Biên,Mường Ảng,2012,0.014828,2237
Điện Biên,Mường Ảng,2013,0.018851,2237
Điện Biên,Mường Ảng,2014,0.022608,2237
Điện Biên,Mường Ảng,2015,0.022256,2237
Điện Biên,Mường Ảng,2016,0.017967,2237
Điện Biên,Mường Ảng,2017,0.048155,2237
Điện Biên,Mường Ảng,2018,0.072928,2237
Điện Biên,Mường Ảng,2019,0.063706,2237
Điện Biên,Mường Ảng,2020,0.073934,2237
Điện Biên,Nậm Pồ,2012,0.0,7513
Điện Biên,Nậm Pồ,2013,1.6e-05,7513
Điện Biên,Nậm Pồ,2014,0.0,7513
Điện Biên,Nậm Pồ,2015,0.0,7513
Điện Biên,Nậm Pồ,2016,0.0,7513
Điện Biên,Nậm Pồ,2017,0.00025,7513
Điện Biên,Nậm Pồ,2018,0.001049,7513
Điện Biên,Nậm Pồ,2019,0.00091,7513
Điện Biên,Nậm Pồ,2020,0.00216,7513
Điện Biên,Thị Xã Mường Lay,2012,0.045236,588
Điện Biên,Thị Xã Mường Lay,2013,0.021674,588
Điện Biên,Thị Xã Mường Lay,2014,0.010147,588
Điện Biên,Thị Xã Mường Lay,2015,0.033141,588
Điện Biên,Thị Xã Mường Lay,2016,0.0157,588
Điện Biên,Thị Xã Mường Lay,2017,0.026483,588
Điện Biên,Thị Xã Mường Lay,2018,0.069261,588
Điện Biên,Thị Xã Mường Lay,2019,0.041403,588
Điện Biên,Thị Xã Mường Lay,2020,0.023324,588
Điện Biên,Tuần Giáo,2012,0.015035,5704
Điện Biên,Tuần Giáo,2013,0.018804,5704
Điện Biên,Tuần Giáo,2014,0.016928,5704
Điện Biên,Tuần Giáo,2015,0.018889,5704
Điện Biên,Tuần Giáo,2016,0.018214,5704
Điện Biên,Tuần Giáo,2017,0.027756,5704
Điện Biên,Tuần Giáo,2018,0.023218,5704
Điện Biên,Tuần Giáo,2019,0.020151,5704
Điện Biên,Tuần Giáo,2020,0.023441,5704
Điện Biên,Tủa Chùa,2012,0.008692,3427
Điện Biên,Tủa Chùa,2013,0.01191,3427
Điện Biên,Tủa Chùa,2014,0.012855,3427
Điện Biên,Tủa Chùa,2015,0.016869,3427
Điện Biên,Tủa Chùa,2016,0.012975,3427
Điện Biên,Tủa Chùa,2017,0.032703,3427
Điện Biên,Tủa Chùa,2018,0.034965,3427
Điện Biên,Tủa Chùa,2019,0.033547,3427
Điện Biên,Tủa Chùa,2020,0.033534,3427
Điện Biên,Điện Biên,2012,0.022077,8126
Điện Biên,Điện Biên,2013,0.024268,8126
Điện Biên,Điện Biên,2014,0.022298,8126
Điện Biên,Điện Biên,2015,0.027351,8126
Điện Biên,Điện Biên,2016,0.025482,8126
Điện Biên,Điện Biên,2017,0.043446,8126
Điện Biên,Điện Biên,2018,0.046399,8126
Điện Biên,Điện Biên,2019,0.044668,8126
Điện Biên,Điện Biên,2020,0.049443,8126
Điện Biên,Điện Biên Phủ,2012,1.765676,320
Điện Biên,Điện Biên Phủ,2013,2.323912,320
Điện Biên,Điện Biên Phủ,2014,2.153614,320
Điện Biên,Điện Biên Phủ,2015,2.505126,320
Điện Biên,Điện Biên Phủ,2016,2.518352,320
Điện Biên,Điện Biên Phủ,2017,2.743453,320
Điện Biên,Điện Biên Phủ,2018,2.851271,320
Điện Biên,Điện Biên Phủ,2019,2.60837,320
Điện Biên,Điện Biên Phủ,2020,2.801283,320
Điện Biên,Điện Biên Đông,2012,0.001953,6006
Điện Biên,Điện Biên Đông,2013,0.003162,6006
Điện Biên,Điện Biên Đông,2014,0.002464,6006
Điện Biên,Điện Biên Đông,2015,0.001893,6006
Điện Biên,Điện Biên Đông,2016,0.001939,6006
Điện Biên,Điện Biên Đông,2017,0.010782,6006
Điện Biên,Điện Biên Đông,2018,0.011832,6006
Điện Biên,Điện Biên Đông,2019,0.007892,6006
Điện Biên,Điện Biên Đông,2020,0.00767,6006
Đà Nẵng,Cẩm Lệ,2012,7.666238,160
Đà Nẵng,Cẩm Lệ,2013,8.685914,160
Đà Nẵng,Cẩm Lệ,2014,10.891281,160
Đà Nẵng,Cẩm Lệ,2015,12.607344,160
Đà Nẵng,Cẩm Lệ,2016,12.137919,160
Đà Nẵng,Cẩm Lệ,2017,15.696484,160
Đà Nẵng,Cẩm Lệ,2018,17.890802,160
Đà Nẵng,Cẩm Lệ,2019,18.315961,160
Đà Nẵng,Cẩm Lệ,2020,16.573283,160
Đà Nẵng,Hòa Vang,2012,0.393822,3589
Đà Nẵng,Hòa Vang,2013,0.417174,3589
Đà Nẵng,Hòa Vang,2014,0.539697,3589
Đà Nẵng,Hòa Vang,2015,0.663908,3589
Đà Nẵng,Hòa Vang,2016,0.700856,3589
Đà Nẵng,Hòa Vang,2017,0.865749,3589
Đà Nẵng,Hòa Vang,2018,1.049586,3589
Đà Nẵng,Hòa Vang,2019,1.177569,3589
Đà Nẵng,Hòa Vang,2020,1.202069,3589
Đà Nẵng,Hải Châu,2012,16.828357,109
Đà Nẵng,Hải Châu,2013,16.637225,109
Đà Nẵng,Hải Châu,2014,18.718249,109
Đà Nẵng,Hải Châu,2015,21.398894,109
Đà Nẵng,Hải Châu,2016,20.203026,109
Đà Nẵng,Hải Châu,2017,28.509855,109
Đà Nẵng,Hải Châu,2018,31.611521,109
Đà Nẵng,Hải Châu,2019,31.442822,109
Đà Nẵng,Hải Châu,2020,28.173143,109
Đà Nẵng,Liên Chiểu,2012,4.241399,396
Đà Nẵng,Liên Chiểu,2013,4.720628,396
Đà Nẵng,Liên Chiểu,2014,5.477611,396
Đà Nẵng,Liên Chiểu,2015,6.151065,396
Đà Nẵng,Liên Chiểu,2016,5.867011,396
Đà Nẵng,Liên Chiểu,2017,7.449438,396
Đà Nẵng,Liên Chiểu,2018,8.190104,396
Đà Nẵng,Liên Chiểu,2019,8.474583,396
Đà Nẵng,Liên Chiểu,2020,8.155645,396
Đà Nẵng,Ngũ Hành Sơn,2012,7.661757,189
Đà Nẵng,Ngũ Hành Sơn,2013,7.968037,189
Đà Nẵng,Ngũ Hành Sơn,2014,10.067261,189
Đà Nẵng,Ngũ Hành Sơn,2015,11.447762,189
Đà Nẵng,Ngũ Hành Sơn,2016,11.748357,189
Đà Nẵng,Ngũ Hành Sơn,2017,14.70081,189
Đà Nẵng,Ngũ Hành Sơn,2018,17.050414,189
Đà Nẵng,Ngũ Hành Sơn,2019,18.742075,189
Đà Nẵng,Ngũ Hành Sơn,2020,16.986656,189
Đà Nẵng,Sơn Trà,2012,5.93736,282
Đà Nẵng,Sơn Trà,2013,5.577464,282
Đà Nẵng,Sơn Trà,2014,7.002739,282
Đà Nẵng,Sơn Trà,2015,7.565682,282
Đà Nẵng,Sơn Trà,2016,7.266209,282
Đà Nẵng,Sơn Trà,2017,9.032816,282
Đà Nẵng,Sơn Trà,2018,9.896732,282
Đà Nẵng,Sơn Trà,2019,9.979811,282
Đà Nẵng,Sơn Trà,2020,9.35056,282
Đà Nẵng,Thanh Khê,2012,13.117094,45
Đà Nẵng,Thanh Khê,2013,13.139148,45
Đà Nẵng,Thanh Khê,2014,16.319798,45
Đà Nẵng,Thanh Khê,2015,18.485227,45
Đà Nẵng,Thanh Khê,2016,16.662302,45
Đà Nẵng,Thanh Khê,2017,20.949254,45
Đà Nẵng,Thanh Khê,2018,24.188615,45
Đà Nẵng,Thanh Khê,2019,25.813227,45
Đà Nẵng,Thanh Khê,2020,26.301318,45
Đắk Lắk,Buôn Ma Thuột,2012,2.278538,1815
Đắk Lắk,Buôn Ma Thuột,2013,2.54239,1815
Đắk Lắk,Buôn Ma Thuột,2014,2.267482,1815
Đắk Lắk,Buôn Ma Thuột,2015,2.469739,1815
Đắk Lắk,Buôn Ma Thuột,2016,2.466748,1815
Đắk Lắk,Buôn Ma Thuột,2017,2.654199,1815
Đắk Lắk,Buôn Ma Thuột,2018,3.325427,1815
Đắk Lắk,Buôn Ma Thuột,2019,3.086941,1815
Đắk Lắk,Buôn Ma Thuột,2020,3.545632,1815
Đắk Lắk,Buôn Đôn,2012,0.02002,6737
Đắk Lắk,Buôn Đôn,2013,0.031394,6737
Đắk Lắk,Buôn Đôn,2014,0.019848,6737
Đắk Lắk,Buôn Đôn,2015,0.020875,6737
Đắk Lắk,Buôn Đôn,2016,0.017704,6737
Đắk Lắk,Buôn Đôn,2017,0.028096,6737
Đắk Lắk,Buôn Đôn,2018,0.040202,6737
Đắk Lắk,Buôn Đôn,2019,0.041678,6737
Đắk Lắk,Buôn Đôn,2020,0.064545,6737
Đắk Lắk,Cư Kuin,2012,0.149103,1380
Đắk Lắk,Cư Kuin,2013,0.172673,1380
Đắk Lắk,Cư Kuin,2014,0.135837,1380
Đắk Lắk,Cư Kuin,2015,0.189461,1380
Đắk Lắk,Cư Kuin,2016,0.182799,1380
Đắk Lắk,Cư Kuin,2017,0.230241,1380
Đắk Lắk,Cư Kuin,2018,0.341515,1380
Đắk Lắk,Cư Kuin,2019,0.326975,1380
Đắk Lắk,Cư Kuin,2020,0.458159,1380
Đắk Lắk,Cư M'gar,2012,0.053915,3946
Đắk Lắk,Cư M'gar,2013,0.05935,3946
Đắk Lắk,Cư M'gar,2014,0.049806,3946
Đắk Lắk,Cư M'gar,2015,0.081891,3946
Đắk Lắk,Cư M'gar,2016,0.070307,3946
Đắk Lắk,Cư M'gar,2017,0.095395,3946
Đắk Lắk,Cư M'gar,2018,0.137422,3946
Đắk Lắk,Cư M'gar,2019,0.125579,3946
Đắk Lắk,Cư M'gar,2020,0.176181,3946
Đắk Lắk,Ea H'leo,2012,0.016305,6434
Đắk Lắk,Ea H'leo,2013,0.026586,6434
Đắk Lắk,Ea H'leo,2014,0.034715,6434
Đắk Lắk,Ea H'leo,2015,0.047887,6434
Đắk Lắk,Ea H'leo,2016,0.039269,6434
Đắk Lắk,Ea H'leo,2017,0.060595,6434
Đắk Lắk,Ea H'leo,2018,0.076486,6434
Đắk Lắk,Ea H'leo,2019,0.071726,6434
Đắk Lắk,Ea H'leo,2020,0.098668,6434
Đắk Lắk,Ea Kar,2012,0.021986,4969
Đắk Lắk,Ea Kar,2013,0.030906,4969
Đắk Lắk,Ea Kar,2014,0.038546,4969
Đắk Lắk,Ea Kar,2015,0.045194,4969
Đắk Lắk,Ea Kar,2016,0.042846,4969
Đắk Lắk,Ea Kar,2017,0.051938,4969
Đắk Lắk,Ea Kar,2018,0.07306,4969
Đắk Lắk,Ea Kar,2019,0.078399,4969
Đắk Lắk,Ea Kar,2020,0.090633,4969
Đắk Lắk,Ea Súp,2012,0.00676,8484
Đắk Lắk,Ea Súp,2013,0.008066,8484
Đắk Lắk,Ea Súp,2014,0.007484,8484
Đắk Lắk,Ea Súp,2015,0.007809,8484
Đắk Lắk,Ea Súp,2016,0.008542,8484
Đắk Lắk,Ea Súp,2017,0.012723,8484
Đắk Lắk,Ea Súp,2018,0.02422,8484
Đắk Lắk,Ea Súp,2019,0.017654,8484
Đắk Lắk,Ea Súp,2020,0.031939,8484
Đắk Lắk,Krông A Na,2012,0.082861,1713
Đắk Lắk,Krông A Na,2013,0.100352,1713
Đắk Lắk,Krông A Na,2014,0.072807,1713
Đắk Lắk,Krông A Na,2015,0.092284,1713
Đắk Lắk,Krông A Na,2016,0.100506,1713
Đắk Lắk,Krông A Na,2017,0.123937,1713
Đắk Lắk,Krông A Na,2018,0.201673,1713
Đắk Lắk,Krông A Na,2019,0.224314,1713
Đắk Lắk,Krông A Na,2020,0.293627,1713
Đắk Lắk,Krông Bông,2012,0.011321,6025
Đắk Lắk,Krông Bông,2013,0.014826,6025
Đắk Lắk,Krông Bông,2014,0.013871,6025
Đắk Lắk,Krông Bông,2015,0.02012,6025
Đắk Lắk,Krông Bông,2016,0.019704,6025
Đắk Lắk,Krông Bông,2017,0.024296,6025
Đắk Lắk,Krông Bông,2018,0.046106,6025
Đắk Lắk,Krông Bông,2019,0.038095,6025
Đắk Lắk,Krông Bông,2020,0.048195,6025
Đắk Lắk,Krông Búk,2012,0.024971,1702
Đắk Lắk,Krông Búk,2013,0.042519,1702
Đắk Lắk,Krông Búk,2014,0.043064,1702
Đắk Lắk,Krông Búk,2015,0.055865,1702
Đắk Lắk,Krông Búk,2016,0.064355,1702
Đắk Lắk,Krông Búk,2017,0.076756,1702
Đắk Lắk,Krông Búk,2018,0.114526,1702
Đắk Lắk,Krông Búk,2019,0.110355,1702
Đắk Lắk,Krông Búk,2020,0.169967,1702
Đắk Lắk,Krông Năng,2012,0.019062,2926
Đắk Lắk,Krông Năng,2013,0.0261,2926
Đắk Lắk,Krông Năng,2014,0.026465,2926
Đắk Lắk,Krông Năng,2015,0.031183,2926
Đắk Lắk,Krông Năng,2016,0.031359,2926
Đắk Lắk,Krông Năng,2017,0.055917,2926
Đắk Lắk,Krông Năng,2018,0.116565,2926
Đắk Lắk,Krông Năng,2019,0.099897,2926
Đắk Lắk,Krông Năng,2020,0.128276,2926
Đắk Lắk,Krông Pắc,2012,0.072387,2991
Đắk Lắk,Krông Pắc,2013,0.09421,2991
Đắk Lắk,Krông Pắc,2014,0.100513,2991
Đắk Lắk,Krông Pắc,2015,0.160771,2991
Đắk Lắk,Krông Pắc,2016,0.14815,2991
Đắk Lắk,Krông Pắc,2017,0.192433,2991
Đắk Lắk,Krông Pắc,2018,0.276318,2991
Đắk Lắk,Krông Pắc,2019,0.258176,2991
Đắk Lắk,Krông Pắc,2020,0.303231,2991
Đắk Lắk,Lắk,2012,0.007456,6012
Đắk Lắk,Lắk,2013,0.009197,6012
Đắk Lắk,Lắk,2014,0.011421,6012
Đắk Lắk,Lắk,2015,0.023712,6012
Đắk Lắk,Lắk,2016,0.018895,6012
Đắk Lắk,Lắk,2017,0.025876,6012
Đắk Lắk,Lắk,2018,0.03873,6012
Đắk Lắk,Lắk,2019,0.043926,6012
Đắk Lắk,Lắk,2020,0.066308,6012
Đắk Lắk,M'Đrắk,2012,0.006272,5964
Đắk Lắk,M'Đrắk,2013,0.009251,5964
Đắk Lắk,M'Đrắk,2014,0.009698,5964
Đắk Lắk,M'Đrắk,2015,0.011752,5964
Đắk Lắk,M'Đrắk,2016,0.009504,5964
Đắk Lắk,M'Đrắk,2017,0.016799,5964
Đắk Lắk,M'Đrắk,2018,0.031891,5964
Đắk Lắk,M'Đrắk,2019,0.034517,5964
Đắk Lắk,M'Đrắk,2020,0.033131,5964
Đắk Lắk,Thị Xã Buôn Hồ,2012,0.232473,1373
Đắk Lắk,Thị Xã Buôn Hồ,2013,0.262374,1373
Đắk Lắk,Thị Xã Buôn Hồ,2014,0.255589,1373
Đắk Lắk,Thị Xã Buôn Hồ,2015,0.331985,1373
Đắk Lắk,Thị Xã Buôn Hồ,2016,0.314363,1373
Đắk Lắk,Thị Xã Buôn Hồ,2017,0.333531,1373
Đắk Lắk,Thị Xã Buôn Hồ,2018,0.414306,1373
Đắk Lắk,Thị Xã Buôn Hồ,2019,0.375614,1373
Đắk Lắk,Thị Xã Buôn Hồ,2020,0.442298,1373
Đắk Nông,Cư Jút,2012,0.049489,3444
Đắk Nông,Cư Jút,2013,0.078183,3444
Đắk Nông,Cư Jút,2014,0.049589,3444
Đắk Nông,Cư Jút,2015,0.08489,3444
Đắk Nông,Cư Jút,2016,0.076613,3444
Đắk Nông,Cư Jút,2017,0.096115,3444
Đắk Nông,Cư Jút,2018,0.128167,3444
Đắk Nông,Cư Jút,2019,0.146174,3444
Đắk Nông,Cư Jút,2020,0.180385,3444
Đắk Nông,Gia Nghĩa,2012,0.339877,1351
Đắk Nông,Gia Nghĩa,2013,0.452339,1351
Đắk Nông,Gia Nghĩa,2014,0.519778,1351
Đắk Nông,Gia Nghĩa,2015,0.664775,1351
Đắk Nông,Gia Nghĩa,2016,0.598024,1351
Đắk Nông,Gia Nghĩa,2017,0.692752,1351
Đắk Nông,Gia Nghĩa,2018,0.849024,1351
Đắk Nông,Gia Nghĩa,2019,0.763076,1351
Đắk Nông,Gia Nghĩa,2020,0.914612,1351
Đắk Nông,Krông Nô,2012,0.018309,3906
Đắk Nông,Krông Nô,2013,0.021981,3906
